Product_Number,DateTime,date,demand_T,demand_last_year,Temperature,Humidity,DoW,date_dt,dow_num,month,weekofmonth,lag_1,lag_7,roll_3_mean,roll_7_mean,product_id
Product_c7,2022-04-28 06:36:00,2022-04-28,0,21,23.621786179921774,39.83860495436767,Thursday,2022-04-28,3,4,5,0.0,28.0,55.666666666666664,52.142857142857146,67
Product_c7,2022-04-29 16:38:00,2022-04-29,81,64,25.10683817062445,34.70689973614776,Friday,2022-04-29,4,4,5,0.0,28.0,29.333333333333332,48.142857142857146,67
Product_c7,2022-04-30 15:57:00,2022-04-30,74,0,23.21602692140686,37.26727746417716,Saturday,2022-04-30,5,4,5,81.0,71.0,27.0,55.714285714285715,67
Product_c7,2022-05-01 16:01:00,2022-05-01,65,65,22.293566160520605,40.38777006507592,Sunday,2022-05-01,6,5,1,74.0,71.0,51.666666666666664,56.142857142857146,67
Product_c7,2022-05-02 15:01:00,2022-05-02,26,61,19.5439305856833,34.848841648590025,Monday,2022-05-02,0,5,2,65.0,79.0,73.33333333333333,55.285714285714285,67
Product_c7,2022-05-03 16:03:00,2022-05-03,18,91,20.630825010855407,39.65812418584455,Tuesday,2022-05-03,1,5,2,26.0,88.0,55.0,47.714285714285715,67
Product_c7,2022-05-04 07:08:00,2022-05-04,18,91,21.66312201476336,36.523156752062526,Wednesday,2022-05-04,2,5,2,18.0,0.0,36.333333333333336,37.714285714285715,67
Product_c7,2022-05-05 06:33:00,2022-05-05,18,91,21.516258177060617,38.73730484081989,Thursday,2022-05-05,3,5,2,18.0,0.0,20.666666666666668,40.285714285714285,67
Product_c7,2022-05-06 17:29:00,2022-05-06,40,0,23.332711496746203,38.916793926247294,Friday,2022-05-06,4,5,2,18.0,81.0,18.0,42.857142857142854,67
Product_c7,2022-05-07 06:33:00,2022-05-07,39,0,25.00492634315425,41.422474003466206,Saturday,2022-05-07,5,5,2,40.0,74.0,25.333333333333332,37.0,67
Product_c7,2022-05-08 06:39:00,2022-05-08,50,116,24.35029424491562,35.9906101254868,Sunday,2022-05-08,6,5,2,39.0,65.0,32.333333333333336,32.0,67
Product_c7,2022-05-09 16:26:00,2022-05-09,51,54,22.51669120831529,33.2242442615851,Monday,2022-05-09,0,5,3,50.0,26.0,43.0,29.857142857142858,67
Product_c7,2022-05-10 15:38:00,2022-05-10,60,22,22.93383847155884,27.198297872340422,Tuesday,2022-05-10,1,5,3,51.0,18.0,46.666666666666664,33.42857142857143,67
Product_c7,2022-05-11 07:04:00,2022-05-11,60,22,24.00888454861111,34.066423611111105,Wednesday,2022-05-11,2,5,3,60.0,18.0,53.666666666666664,39.42857142857143,67
Product_c8,2022-02-02 06:29:00,2022-02-02,10,0,9.003850932,24.23149068,Wednesday,2022-02-02,2,2,1,10.0,90.0,10.0,42.285714285714285,68
Product_c8,2022-02-03 06:31:00,2022-02-03,10,0,9.169761905,18.76190476,Thursday,2022-02-03,3,2,1,10.0,73.0,10.0,30.857142857142858,68
Product_c8,2022-02-04 06:33:00,2022-02-04,10,0,13.86566667,11.53,Friday,2022-02-04,4,2,1,10.0,71.0,10.0,21.857142857142858,68
Product_c8,2022-02-05 06:35:00,2022-02-05,10,0,13.41,14.03086957,Saturday,2022-02-05,5,2,1,10.0,32.0,10.0,13.142857142857142,68
Product_c8,2022-02-06 06:33:00,2022-02-06,10,0,10.74317992,15.46050209,Sunday,2022-02-06,6,2,1,10.0,10.0,10.0,10.0,68
Product_c8,2022-02-07 15:38:00,2022-02-07,10,0,8.561219512,22.85243902,Monday,2022-02-07,0,2,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-02-08 06:28:00,2022-02-08,10,0,13.43014085,12.98084507,Tuesday,2022-02-08,1,2,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-02-09 12:58:00,2022-02-09,16,126,8.872222222,23.94111111,Wednesday,2022-02-09,2,2,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-02-10 18:00:00,2022-02-10,16,0,14.10637367,28.37485424,Thursday,2022-02-10,3,2,2,16.0,10.0,12.0,10.857142857142858,68
Product_c8,2022-02-11 11:58:00,2022-02-11,8,126,12.86730769,19.14115385,Friday,2022-02-11,4,2,2,16.0,10.0,14.0,11.714285714285714,68
Product_c8,2022-02-12 17:34:00,2022-02-12,8,16,12.16421053,30.45789474,Saturday,2022-02-12,5,2,2,8.0,10.0,13.333333333333334,11.428571428571429,68
Product_c8,2022-02-14 07:08:00,2022-02-14,0,126,15.194,37.7588,Monday,2022-02-14,0,2,3,8.0,10.0,10.666666666666666,11.142857142857142,68
Product_c8,2022-02-15 08:35:00,2022-02-15,0,126,16.93821429,23.9175,Tuesday,2022-02-15,1,2,3,0.0,10.0,5.333333333333333,9.714285714285714,68
Product_c8,2022-02-16 07:03:00,2022-02-16,0,126,12.67357143,13.08071429,Wednesday,2022-02-16,2,2,3,0.0,10.0,2.6666666666666665,8.285714285714286,68
Product_c8,2022-02-17 16:30:00,2022-02-17,0,126,10.44060606,12.1330303,Thursday,2022-02-17,3,2,3,0.0,16.0,0.0,6.857142857142857,68
Product_c8,2022-02-18 10:29:00,2022-02-18,0,0,12.20880499,19.34153389,Friday,2022-02-18,4,2,3,0.0,16.0,0.0,4.571428571428571,68
Product_c8,2022-02-19 18:34:00,2022-02-19,0,0,13.72509434,27.18867925,Saturday,2022-02-19,5,2,3,0.0,8.0,0.0,2.2857142857142856,68
Product_c8,2022-02-20 17:32:00,2022-02-20,22,126,10.45040816,20.37428571,Sunday,2022-02-20,6,2,3,0.0,8.0,0.0,1.1428571428571428,68
Product_c8,2022-02-21 15:05:00,2022-02-21,90,130,8.996181818,11.62236364,Monday,2022-02-21,0,2,4,22.0,0.0,7.333333333333333,3.142857142857143,68
Product_c8,2022-02-22 07:05:00,2022-02-22,90,130,14.53931507,15.87356164,Tuesday,2022-02-22,1,2,4,90.0,0.0,37.333333333333336,16.0,68
Product_c8,2022-02-23 06:29:00,2022-02-23,90,130,11.64701493,16.43373134,Wednesday,2022-02-23,2,2,4,90.0,0.0,67.33333333333333,28.857142857142858,68
Product_c8,2022-02-24 06:28:00,2022-02-24,90,130,10.90306122,12.60530612,Thursday,2022-02-24,3,2,4,90.0,0.0,90.0,41.714285714285715,68
Product_c8,2022-02-25 11:34:00,2022-02-25,166,0,13.66616438,12.7109589,Friday,2022-02-25,4,2,4,90.0,0.0,90.0,54.57142857142857,68
Product_c8,2022-02-26 12:38:00,2022-02-26,142,126,14.05785714,20.79178571,Saturday,2022-02-26,5,2,4,166.0,0.0,115.33333333333333,78.28571428571429,68
Product_c8,2022-02-27 16:30:00,2022-02-27,145,126,16.35078947,25.96671053,Sunday,2022-02-27,6,2,4,142.0,22.0,132.66666666666666,98.57142857142857,68
Product_c8,2022-02-28 15:34:00,2022-02-28,136,126,12.18428571,21.08571429,Monday,2022-02-28,0,2,5,145.0,90.0,151.0,116.14285714285714,68
Product_c8,2022-03-01 07:42:00,2022-03-01,0,128,16.41755319,19.47382979,Tuesday,2022-03-01,1,3,1,136.0,90.0,141.0,122.71428571428571,68
Product_c8,2022-03-02 06:36:00,2022-03-02,0,128,15.53977778,26.71933333,Wednesday,2022-03-02,2,3,1,0.0,90.0,93.66666666666667,109.85714285714286,68
Product_c8,2022-03-03 16:38:00,2022-03-03,146,128,16.33257143,19.11628571,Thursday,2022-03-03,3,3,1,0.0,90.0,45.333333333333336,97.0,68
Product_c8,2022-03-04 15:57:00,2022-03-04,141,0,15.47233333,24.22916667,Friday,2022-03-04,4,3,1,146.0,166.0,48.666666666666664,105.0,68
Product_c8,2022-03-05 16:01:00,2022-03-05,156,128,19.718,30.57,Saturday,2022-03-05,5,3,1,141.0,142.0,95.66666666666667,101.42857142857143,68
Product_c8,2022-03-06 15:01:00,2022-03-06,144,128,14.54181818,13.35,Sunday,2022-03-06,6,3,1,156.0,145.0,147.66666666666666,103.42857142857143,68
Product_c8,2022-03-07 16:03:00,2022-03-07,155,128,12.49631579,21.79947368,Monday,2022-03-07,0,3,2,144.0,136.0,147.0,103.28571428571429,68
Product_c8,2022-03-08 07:08:00,2022-03-08,155,128,15.33172414,28.03034483,Tuesday,2022-03-08,1,3,2,155.0,0.0,151.66666666666666,106.0,68
Product_c8,2022-03-09 06:33:00,2022-03-09,155,128,16.68,21.752,Wednesday,2022-03-09,2,3,2,155.0,0.0,151.33333333333334,128.14285714285714,68
Product_c8,2022-03-10 17:29:00,2022-03-10,145,0,15.80965789,36.52771053,Thursday,2022-03-10,3,3,2,155.0,146.0,155.0,150.28571428571428,68
Product_c8,2022-03-11 06:33:00,2022-03-11,163,0,19.02594855,30.04318328,Friday,2022-03-11,4,3,2,145.0,141.0,151.66666666666666,150.14285714285714,68
Product_c8,2022-03-12 06:39:00,2022-03-12,166,77,19.509,42.867,Saturday,2022-03-12,5,3,2,163.0,156.0,154.33333333333334,153.28571428571428,68
Product_c8,2022-03-13 16:26:00,2022-03-13,164,77,20.76761905,50.01571429,Sunday,2022-03-13,6,3,2,166.0,144.0,158.0,154.71428571428572,68
Product_c8,2022-03-14 07:03:00,2022-03-14,100,77,26.57186957,38.8723913,Monday,2022-03-14,0,3,3,164.0,155.0,164.33333333333334,157.57142857142858,68
Product_c8,2022-03-24 18:30:00,2022-03-24,90,96,18.077916666666667,29.488958333333333,Thursday,2022-03-24,3,3,4,100.0,155.0,143.33333333333334,149.71428571428572,68
Product_c8,2022-03-25 17:30:00,2022-03-25,73,0,18.93392681838465,30.314096385542168,Friday,2022-03-25,4,3,4,90.0,155.0,118.0,140.42857142857142,68
Product_c8,2022-03-26 16:33:00,2022-03-26,71,0,22.7125,44.781,Saturday,2022-03-26,5,3,4,73.0,145.0,87.66666666666667,128.71428571428572,68
Product_c8,2022-03-27 17:06:00,2022-03-27,32,0,22.076666666666668,37.06,Sunday,2022-03-27,6,3,4,71.0,163.0,78.0,118.14285714285714,68
Product_c8,2022-03-28 06:32:00,2022-03-28,10,0,19.345116279069767,22.69581395348837,Monday,2022-03-28,0,3,5,32.0,166.0,58.666666666666664,99.42857142857143,68
Product_c8,2022-03-29 07:13:00,2022-03-29,10,0,19.264869029275808,26.678520801232665,Tuesday,2022-03-29,1,3,5,10.0,164.0,37.666666666666664,77.14285714285714,68
Product_c8,2022-03-30 06:30:00,2022-03-30,10,0,20.488076923076925,29.026538461538458,Wednesday,2022-03-30,2,3,5,10.0,100.0,17.333333333333332,55.142857142857146,68
Product_c8,2022-03-31 06:29:00,2022-03-31,10,0,24.5975641025641,43.14782051282051,Thursday,2022-03-31,3,3,5,10.0,90.0,10.0,42.285714285714285,68
Product_c8,2022-04-01 06:31:00,2022-04-01,10,0,19.2385,32.25075,Friday,2022-04-01,4,4,1,10.0,73.0,10.0,30.857142857142858,68
Product_c8,2022-04-02 06:33:00,2022-04-02,10,0,27.51234042553192,1021.615319148936,Saturday,2022-04-02,5,4,1,10.0,71.0,10.0,21.857142857142858,68
Product_c8,2022-04-03 06:35:00,2022-04-03,10,0,18.52578947368421,31.69815789473684,Sunday,2022-04-03,6,4,1,10.0,32.0,10.0,13.142857142857142,68
Product_c8,2022-04-04 06:33:00,2022-04-04,10,0,17.395576923076923,37.58807692307692,Monday,2022-04-04,0,4,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-04-05 15:38:00,2022-04-05,10,0,21.54230769230769,29.184615384615384,Tuesday,2022-04-05,1,4,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-04-06 06:28:00,2022-04-06,10,0,23.31573120494336,23.293002059732235,Wednesday,2022-04-06,2,4,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-04-07 12:58:00,2022-04-07,16,126,22.20712784588441,24.05949211908932,Thursday,2022-04-07,3,4,2,10.0,10.0,10.0,10.0,68
Product_c8,2022-04-08 18:00:00,2022-04-08,16,0,22.86332020997376,23.87544619422572,Friday,2022-04-08,4,4,2,16.0,10.0,12.0,10.857142857142858,68
Product_c8,2022-04-09 11:58:00,2022-04-09,8,126,23.05534521158129,31.030677060133627,Saturday,2022-04-09,5,4,2,16.0,10.0,14.0,11.714285714285714,68
Product_c8,2022-04-10 17:34:00,2022-04-10,8,16,23.84151761517615,28.932168021680216,Sunday,2022-04-10,6,4,2,8.0,10.0,13.333333333333334,11.428571428571429,68
Product_c8,2022-04-12 07:08:00,2022-04-12,0,126,24.04711317418214,46.974902740937225,Tuesday,2022-04-12,1,4,3,8.0,10.0,10.666666666666666,11.142857142857142,68
Product_c8,2022-04-13 08:35:00,2022-04-13,0,126,25.927187362878456,44.35292233435717,Wednesday,2022-04-13,2,4,3,0.0,10.0,5.333333333333333,9.714285714285714,68
Product_c8,2022-04-14 07:03:00,2022-04-14,0,126,21.62528200537153,37.15836168307968,Thursday,2022-04-14,3,4,3,0.0,10.0,2.6666666666666665,8.285714285714286,68
Product_c8,2022-04-15 16:30:00,2022-04-15,0,126,20.67440052128584,34.83207211120765,Friday,2022-04-15,4,4,3,0.0,16.0,0.0,6.857142857142857,68
Product_c8,2022-04-16 10:29:00,2022-04-16,0,0,22.07950980392157,25.89735294117647,Saturday,2022-04-16,5,4,3,0.0,16.0,0.0,4.571428571428571,68
Product_c8,2022-04-17 18:34:00,2022-04-17,0,0,19.585171755725188,32.27125954198473,Sunday,2022-04-17,6,4,3,0.0,8.0,0.0,2.2857142857142856,68
Product_c8,2022-04-18 17:32:00,2022-04-18,22,126,20.38785553047404,26.115756207674945,Monday,2022-04-18,0,4,4,0.0,8.0,0.0,1.1428571428571428,68
Product_c8,2022-04-19 15:05:00,2022-04-19,90,130,24.445833333333336,22.118125000000003,Tuesday,2022-04-19,1,4,4,22.0,0.0,7.333333333333333,3.142857142857143,68
Product_c8,2022-04-20 07:05:00,2022-04-20,90,130,22.118696219035204,22.47946544980444,Wednesday,2022-04-20,2,4,4,90.0,0.0,37.333333333333336,16.0,68
Product_c8,2022-04-21 06:29:00,2022-04-21,90,130,23.693998265394622,23.10624891587164,Thursday,2022-04-21,3,4,4,90.0,0.0,67.33333333333333,28.857142857142858,68
Product_c8,2022-04-22 06:28:00,2022-04-22,90,130,20.91,42.03,Friday,2022-04-22,4,4,4,90.0,0.0,90.0,41.714285714285715,68
Product_c8,2022-04-23 11:34:00,2022-04-23,166,0,24.4842132639792,40.82117035110533,Saturday,2022-04-23,5,4,4,90.0,0.0,90.0,54.57142857142857,68
Product_c8,2022-04-24 12:38:00,2022-04-24,142,126,21.63182409012132,39.84149480069324,Sunday,2022-04-24,6,4,4,166.0,0.0,115.33333333333333,78.28571428571429,68
Product_c8,2022-04-25 16:30:00,2022-04-25,145,126,22.888778260869564,48.475965217391305,Monday,2022-04-25,0,4,5,142.0,22.0,132.66666666666666,98.57142857142857,68
Product_c8,2022-04-26 15:34:00,2022-04-26,136,126,27.59588184187663,46.71308861859253,Tuesday,2022-04-26,1,4,5,145.0,90.0,151.0,116.14285714285714,68
Product_c8,2022-04-27 07:42:00,2022-04-27,0,128,25.994268980477223,50.01444251626898,Wednesday,2022-04-27,2,4,5,136.0,90.0,141.0,122.71428571428571,68
Product_c8,2022-04-28 06:36:00,2022-04-28,0,128,23.621786179921774,39.83860495436767,Thursday,2022-04-28,3,4,5,0.0,90.0,93.66666666666667,109.85714285714286,68
Product_c8,2022-04-29 16:38:00,2022-04-29,146,128,25.10683817062445,34.70689973614776,Friday,2022-04-29,4,4,5,0.0,90.0,45.333333333333336,97.0,68
Product_c8,2022-04-30 15:57:00,2022-04-30,141,0,23.21602692140686,37.26727746417716,Saturday,2022-04-30,5,4,5,146.0,166.0,48.666666666666664,105.0,68
Product_c8,2022-05-01 16:01:00,2022-05-01,156,128,22.293566160520605,40.38777006507592,Sunday,2022-05-01,6,5,1,141.0,142.0,95.66666666666667,101.42857142857143,68
Product_c8,2022-05-02 15:01:00,2022-05-02,144,128,19.5439305856833,34.848841648590025,Monday,2022-05-02,0,5,2,156.0,145.0,147.66666666666666,103.42857142857143,68
Product_c8,2022-05-03 16:03:00,2022-05-03,155,128,20.630825010855407,39.65812418584455,Tuesday,2022-05-03,1,5,2,144.0,136.0,147.0,103.28571428571429,68
Product_c8,2022-05-04 07:08:00,2022-05-04,155,128,21.66312201476336,36.523156752062526,Wednesday,2022-05-04,2,5,2,155.0,0.0,151.66666666666666,106.0,68
Product_c8,2022-05-05 06:33:00,2022-05-05,155,128,21.516258177060617,38.73730484081989,Thursday,2022-05-05,3,5,2,155.0,0.0,151.33333333333334,128.14285714285714,68
Product_c8,2022-05-06 17:29:00,2022-05-06,145,0,23.332711496746203,38.916793926247294,Friday,2022-05-06,4,5,2,155.0,146.0,155.0,150.28571428571428,68
Product_c8,2022-05-07 06:33:00,2022-05-07,163,0,25.00492634315425,41.422474003466206,Saturday,2022-05-07,5,5,2,145.0,141.0,151.66666666666666,150.14285714285714,68
Product_c8,2022-05-08 06:39:00,2022-05-08,166,77,24.35029424491562,35.9906101254868,Sunday,2022-05-08,6,5,2,163.0,156.0,154.33333333333334,153.28571428571428,68
Product_c8,2022-05-09 16:26:00,2022-05-09,164,77,22.51669120831529,33.2242442615851,Monday,2022-05-09,0,5,3,166.0,144.0,158.0,154.71428571428572,68
Product_c8,2022-05-10 15:38:00,2022-05-10,170,77,22.93383847155884,27.198297872340422,Tuesday,2022-05-10,1,5,3,164.0,155.0,164.33333333333334,157.57142857142858,68
Product_c8,2022-05-11 07:04:00,2022-05-11,170,77,24.00888454861111,34.066423611111105,Wednesday,2022-05-11,2,5,3,170.0,155.0,166.66666666666666,159.71428571428572,68
Product_c9,2022-02-02 06:29:00,2022-02-02,132,0,9.003850932,24.23149068,Wednesday,2022-02-02,2,2,1,132.0,216.0,132.0,160.57142857142858,69
Product_c9,2022-02-03 06:31:00,2022-02-03,132,0,9.169761905,18.76190476,Thursday,2022-02-03,3,2,1,132.0,218.0,132.0,148.57142857142858,69
Product_c9,2022-02-04 06:33:00,2022-02-04,132,0,13.86566667,11.53,Friday,2022-02-04,4,2,1,132.0,137.0,132.0,136.28571428571428,69
Product_c9,2022-02-05 06:35:00,2022-02-05,132,0,13.41,14.03086957,Saturday,2022-02-05,5,2,1,132.0,157.0,132.0,135.57142857142858,69
Product_c9,2022-02-06 06:33:00,2022-02-06,132,0,10.74317992,15.46050209,Sunday,2022-02-06,6,2,1,132.0,132.0,132.0,132.0,69
Product_c9,2022-02-07 15:38:00,2022-02-07,132,0,8.561219512,22.85243902,Monday,2022-02-07,0,2,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-02-08 06:28:00,2022-02-08,132,0,13.43014085,12.98084507,Tuesday,2022-02-08,1,2,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-02-09 12:58:00,2022-02-09,93,216,8.872222222,23.94111111,Wednesday,2022-02-09,2,2,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-02-10 18:00:00,2022-02-10,23,0,14.10637367,28.37485424,Thursday,2022-02-10,3,2,2,93.0,132.0,119.0,126.42857142857143,69
Product_c9,2022-02-11 11:58:00,2022-02-11,66,223,12.86730769,19.14115385,Friday,2022-02-11,4,2,2,23.0,132.0,82.66666666666667,110.85714285714286,69
Product_c9,2022-02-12 17:34:00,2022-02-12,277,245,12.16421053,30.45789474,Saturday,2022-02-12,5,2,2,66.0,132.0,60.666666666666664,101.42857142857143,69
Product_c9,2022-02-14 07:08:00,2022-02-14,275,223,15.194,37.7588,Monday,2022-02-14,0,2,3,277.0,132.0,122.0,122.14285714285714,69
Product_c9,2022-02-15 08:35:00,2022-02-15,0,206,16.93821429,23.9175,Tuesday,2022-02-15,1,2,3,275.0,132.0,206.0,142.57142857142858,69
Product_c9,2022-02-16 07:03:00,2022-02-16,0,206,12.67357143,13.08071429,Wednesday,2022-02-16,2,2,3,0.0,132.0,184.0,123.71428571428571,69
Product_c9,2022-02-17 16:30:00,2022-02-17,270,205,10.44060606,12.1330303,Thursday,2022-02-17,3,2,3,0.0,93.0,91.66666666666667,104.85714285714286,69
Product_c9,2022-02-18 10:29:00,2022-02-18,165,0,12.20880499,19.34153389,Friday,2022-02-18,4,2,3,270.0,23.0,90.0,130.14285714285714,69
Product_c9,2022-02-19 18:34:00,2022-02-19,152,0,13.72509434,27.18867925,Saturday,2022-02-19,5,2,3,165.0,66.0,145.0,150.42857142857142,69
Product_c9,2022-02-20 17:32:00,2022-02-20,123,205,10.45040816,20.37428571,Sunday,2022-02-20,6,2,3,152.0,277.0,195.66666666666666,162.71428571428572,69
Product_c9,2022-02-21 15:05:00,2022-02-21,147,204,8.996181818,11.62236364,Monday,2022-02-21,0,2,4,123.0,275.0,146.66666666666666,140.71428571428572,69
Product_c9,2022-02-22 07:05:00,2022-02-22,147,204,14.53931507,15.87356164,Tuesday,2022-02-22,1,2,4,147.0,0.0,140.66666666666666,122.42857142857143,69
Product_c9,2022-02-23 06:29:00,2022-02-23,147,204,11.64701493,16.43373134,Wednesday,2022-02-23,2,2,4,147.0,0.0,139.0,143.42857142857142,69
Product_c9,2022-02-24 06:28:00,2022-02-24,147,204,10.90306122,12.60530612,Thursday,2022-02-24,3,2,4,147.0,270.0,147.0,164.42857142857142,69
Product_c9,2022-02-25 11:34:00,2022-02-25,283,0,13.66616438,12.7109589,Friday,2022-02-25,4,2,4,147.0,165.0,147.0,146.85714285714286,69
Product_c9,2022-02-26 12:38:00,2022-02-26,229,202,14.05785714,20.79178571,Saturday,2022-02-26,5,2,4,283.0,152.0,192.33333333333334,163.71428571428572,69
Product_c9,2022-02-27 16:30:00,2022-02-27,219,214,16.35078947,25.96671053,Sunday,2022-02-27,6,2,4,229.0,123.0,219.66666666666666,174.71428571428572,69
Product_c9,2022-02-28 15:34:00,2022-02-28,213,241,12.18428571,21.08571429,Monday,2022-02-28,0,2,5,219.0,147.0,243.66666666666666,188.42857142857142,69
Product_c9,2022-03-01 07:42:00,2022-03-01,0,230,16.41755319,19.47382979,Tuesday,2022-03-01,1,3,1,213.0,147.0,220.33333333333334,197.85714285714286,69
Product_c9,2022-03-02 06:36:00,2022-03-02,0,230,15.53977778,26.71933333,Wednesday,2022-03-02,2,3,1,0.0,147.0,144.0,176.85714285714286,69
Product_c9,2022-03-03 16:38:00,2022-03-03,215,245,16.33257143,19.11628571,Thursday,2022-03-03,3,3,1,0.0,147.0,71.0,155.85714285714286,69
Product_c9,2022-03-04 15:57:00,2022-03-04,227,0,15.47233333,24.22916667,Friday,2022-03-04,4,3,1,215.0,283.0,71.66666666666667,165.57142857142858,69
Product_c9,2022-03-05 16:01:00,2022-03-05,271,210,19.718,30.57,Saturday,2022-03-05,5,3,1,227.0,229.0,147.33333333333334,157.57142857142858,69
Product_c9,2022-03-06 15:01:00,2022-03-06,264,196,14.54181818,13.35,Sunday,2022-03-06,6,3,1,271.0,219.0,237.66666666666666,163.57142857142858,69
Product_c9,2022-03-07 16:03:00,2022-03-07,276,266,12.49631579,21.79947368,Monday,2022-03-07,0,3,2,264.0,213.0,254.0,170.0,69
Product_c9,2022-03-08 07:08:00,2022-03-08,276,266,15.33172414,28.03034483,Tuesday,2022-03-08,1,3,2,276.0,0.0,270.3333333333333,179.0,69
Product_c9,2022-03-09 06:33:00,2022-03-09,276,266,16.68,21.752,Wednesday,2022-03-09,2,3,2,276.0,0.0,272.0,218.42857142857142,69
Product_c9,2022-03-10 17:29:00,2022-03-10,267,0,15.80965789,36.52771053,Thursday,2022-03-10,3,3,2,276.0,215.0,276.0,257.85714285714283,69
Product_c9,2022-03-11 06:33:00,2022-03-11,234,0,19.02594855,30.04318328,Friday,2022-03-11,4,3,2,267.0,227.0,273.0,265.2857142857143,69
Product_c9,2022-03-12 06:39:00,2022-03-12,270,186,19.509,42.867,Saturday,2022-03-12,5,3,2,234.0,271.0,259.0,266.2857142857143,69
Product_c9,2022-03-13 16:26:00,2022-03-13,274,106,20.76761905,50.01571429,Sunday,2022-03-13,6,3,2,270.0,264.0,257.0,266.14285714285717,69
Product_c9,2022-03-14 07:03:00,2022-03-14,141,185,26.57186957,38.8723913,Monday,2022-03-14,0,3,3,274.0,276.0,259.3333333333333,267.57142857142856,69
Product_c9,2022-03-24 18:30:00,2022-03-24,216,107,18.077916666666667,29.488958333333333,Thursday,2022-03-24,3,3,4,141.0,276.0,228.33333333333334,248.28571428571428,69
Product_c9,2022-03-25 17:30:00,2022-03-25,218,0,18.93392681838465,30.314096385542168,Friday,2022-03-25,4,3,4,216.0,276.0,210.33333333333334,239.71428571428572,69
Product_c9,2022-03-26 16:33:00,2022-03-26,137,189,22.7125,44.781,Saturday,2022-03-26,5,3,4,218.0,267.0,191.66666666666666,231.42857142857142,69
Product_c9,2022-03-27 17:06:00,2022-03-27,157,210,22.076666666666668,37.06,Sunday,2022-03-27,6,3,4,137.0,234.0,190.33333333333334,212.85714285714286,69
Product_c9,2022-03-28 06:32:00,2022-03-28,132,0,19.345116279069767,22.69581395348837,Monday,2022-03-28,0,3,5,157.0,270.0,170.66666666666666,201.85714285714286,69
Product_c9,2022-03-29 07:13:00,2022-03-29,132,0,19.264869029275808,26.678520801232665,Tuesday,2022-03-29,1,3,5,132.0,274.0,142.0,182.14285714285714,69
Product_c9,2022-03-30 06:30:00,2022-03-30,132,0,20.488076923076925,29.026538461538458,Wednesday,2022-03-30,2,3,5,132.0,141.0,140.33333333333334,161.85714285714286,69
Product_c9,2022-03-31 06:29:00,2022-03-31,132,0,24.5975641025641,43.14782051282051,Thursday,2022-03-31,3,3,5,132.0,216.0,132.0,160.57142857142858,69
Product_c9,2022-04-01 06:31:00,2022-04-01,132,0,19.2385,32.25075,Friday,2022-04-01,4,4,1,132.0,218.0,132.0,148.57142857142858,69
Product_c9,2022-04-02 06:33:00,2022-04-02,132,0,27.51234042553192,1021.615319148936,Saturday,2022-04-02,5,4,1,132.0,137.0,132.0,136.28571428571428,69
Product_c9,2022-04-03 06:35:00,2022-04-03,132,0,18.52578947368421,31.69815789473684,Sunday,2022-04-03,6,4,1,132.0,157.0,132.0,135.57142857142858,69
Product_c9,2022-04-04 06:33:00,2022-04-04,132,0,17.395576923076923,37.58807692307692,Monday,2022-04-04,0,4,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-04-05 15:38:00,2022-04-05,132,0,21.54230769230769,29.184615384615384,Tuesday,2022-04-05,1,4,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-04-06 06:28:00,2022-04-06,132,0,23.31573120494336,23.293002059732235,Wednesday,2022-04-06,2,4,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-04-07 12:58:00,2022-04-07,93,216,22.20712784588441,24.05949211908932,Thursday,2022-04-07,3,4,2,132.0,132.0,132.0,132.0,69
Product_c9,2022-04-08 18:00:00,2022-04-08,23,0,22.86332020997376,23.87544619422572,Friday,2022-04-08,4,4,2,93.0,132.0,119.0,126.42857142857143,69
Product_c9,2022-04-09 11:58:00,2022-04-09,66,223,23.05534521158129,31.030677060133627,Saturday,2022-04-09,5,4,2,23.0,132.0,82.66666666666667,110.85714285714286,69
Product_c9,2022-04-10 17:34:00,2022-04-10,277,245,23.84151761517615,28.932168021680216,Sunday,2022-04-10,6,4,2,66.0,132.0,60.666666666666664,101.42857142857143,69
Product_c9,2022-04-12 07:08:00,2022-04-12,275,223,24.04711317418214,46.974902740937225,Tuesday,2022-04-12,1,4,3,277.0,132.0,122.0,122.14285714285714,69
Product_c9,2022-04-13 08:35:00,2022-04-13,0,206,25.927187362878456,44.35292233435717,Wednesday,2022-04-13,2,4,3,275.0,132.0,206.0,142.57142857142858,69
Product_c9,2022-04-14 07:03:00,2022-04-14,0,206,21.62528200537153,37.15836168307968,Thursday,2022-04-14,3,4,3,0.0,132.0,184.0,123.71428571428571,69
Product_c9,2022-04-15 16:30:00,2022-04-15,270,205,20.67440052128584,34.83207211120765,Friday,2022-04-15,4,4,3,0.0,93.0,91.66666666666667,104.85714285714286,69
