Product_Number,T일 예정 수주량,T+1일 예정 수주량,T+2일 예정 수주량,T+3일 예정 수주량,T+4일 예정 수주량,작년 T일 예정 수주량,작년 T+1일 예정 수주량,작년 T+2일 예정 수주량,작년 T+3일 예정 수주량,작년 T+4일 예정 수주량,Date,Temperature,Humidity
Product_bd,3,0,0,0,0,7,0,0,0,12,2022-03-26,22.712,44.781
Product_bd,1,0,0,0,7,0,0,0,9,22,2022-03-27,22.077,37.06
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-03-28,19.345,22.696
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-03-29,19.265,26.679
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-03-30,20.488,29.027
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-03-31,24.598,43.148
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-04-01,19.238,32.251
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-04-03,18.526,31.698
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-04-04,17.396,37.588
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-04-05,21.542,29.185
Product_bd,1,0,0,0,0,0,0,5,2,0,2022-04-06,23.316,23.293
Product_bd,1,0,0,29,29,16,0,22,39,40,2022-04-07,22.207,24.059
Product_bd,1,0,29,28,0,0,17,33,50,24,2022-04-08,22.863,23.875
Product_bd,1,28,30,0,0,21,34,46,21,8,2022-04-09,23.055,31.031
Product_bd,20,38,0,0,30,33,43,21,3,10,2022-04-10,23.842,28.932
Product_bd,39,0,0,20,31,49,25,8,3,0,2022-04-12,24.047,46.975
Product_bd,0,0,24,32,52,23,7,3,0,15,2022-04-13,25.927,44.353
Product_bd,0,0,24,32,52,23,7,3,0,15,2022-04-14,21.625,37.158
Product_bd,24,32,52,23,7,3,0,15,6,15,2022-04-15,20.674,34.832
Product_bd,19,13,18,22,0,0,0,40,14,5,2022-04-16,22.08,25.897
Product_bd,18,18,23,0,0,0,39,14,5,15,2022-04-17,19.585,32.271
Product_bd,25,22,0,0,0,41,13,5,15,3,2022-04-18,20.388,26.116
Product_bd,34,0,0,0,41,14,5,14,0,0,2022-04-19,24.446,22.118
Product_bd,34,0,0,0,41,14,5,14,0,0,2022-04-20,22.119,22.479
Product_bd,34,0,0,0,41,14,5,14,0,0,2022-04-21,23.694,23.106
Product_bd,34,0,0,0,41,14,5,14,0,0,2022-04-22,20.91,42.03
Product_bd,56,15,5,12,0,0,6,14,9,7,2022-04-23,24.484,40.821
Product_bd,27,9,6,0,0,12,14,8,6,6,2022-04-24,21.632,39.841
Product_bd,11,3,0,0,15,9,13,6,5,7,2022-04-25,22.889,48.476
Product_bd,4,0,0,15,8,14,6,5,7,0,2022-04-26,27.596,46.713
Product_bd,0,0,19,8,14,5,5,8,0,32,2022-04-27,25.994,50.014
Product_bd,0,0,19,8,14,5,5,8,0,32,2022-04-28,23.622,39.839
Product_bd,19,8,14,5,5,8,0,32,36,0,2022-04-29,25.107,34.707
Product_bd,6,16,6,5,0,0,5,26,41,4,2022-04-30,23.216,37.267
Product_bd,18,6,5,0,0,5,26,40,5,0,2022-05-01,22.294,40.388
Product_bd,11,5,0,0,6,16,41,14,0,0,2022-05-02,19.544,34.849
Product_bd,8,0,0,32,45,0,0,0,0,0,2022-05-03,20.631,39.658
Product_bd,8,0,0,32,45,0,0,0,0,0,2022-05-04,21.663,36.523
Product_bd,8,0,0,32,45,0,0,0,0,0,2022-05-05,21.516,38.737
Product_bd,13,20,15,26,6,0,0,0,12,11,2022-05-06,23.333,38.917
Product_bd,27,16,24,3,0,0,0,12,11,27,2022-05-07,25.005,41.422
Product_bd,22,24,5,0,0,0,12,11,26,14,2022-05-08,24.35,35.991
Product_bd,33,4,0,0,2,12,20,18,24,22,2022-05-09,22.517,33.224
Product_bd,19,0,0,2,12,7,19,24,17,0,2022-05-10,22.934,27.198
Product_bd,19,0,0,2,12,7,19,24,17,0,2022-05-11,24.009,34.066
Product_be,38,54,20,50,50,41,0,70,35,30,2022-01-26,12.837,35.814
Product_be,58,22,51,50,0,0,41,39,37,17,2022-01-27,10.601,30.047
Product_be,34,46,49,0,0,47,36,39,18,18,2022-01-28,12.715,21.402
Product_be,48,50,0,0,46,36,40,18,70,29,2022-01-29,13.314,12.472
Product_be,54,0,0,0,0,0,0,50,41,0,2022-01-30,9.106,17.953
Product_be,54,0,0,0,0,0,0,50,41,0,2022-01-31,9.184,14.94
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-01,8.191,19.415
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-02,9.004,24.231
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-03,9.17,18.762
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-04,13.866,11.53
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-05,13.41,14.031
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-06,10.743,15.461
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-07,8.561,22.852
Product_be,54,0,0,0,0,0,0,50,41,0,2022-02-08,13.43,12.981
Product_be,39,32,66,26,36,37,0,30,29,42,2022-02-09,8.872,23.941
Product_be,35,52,39,46,0,0,59,29,31,31,2022-02-10,14.106,28.375
Product_be,58,59,35,0,0,58,30,32,50,49,2022-02-11,12.867,19.141
Product_be,76,47,0,0,58,30,37,50,49,53,2022-02-12,12.164,30.458
Product_be,47,0,0,64,35,31,50,51,46,0,2022-02-14,15.194,37.759
Product_be,0,0,63,41,21,50,51,46,0,47,2022-02-15,16.938,23.918
Product_be,0,0,63,41,21,50,51,46,0,47,2022-02-16,12.674,13.081
Product_be,63,41,21,50,51,46,0,47,18,14,2022-02-17,10.441,12.133
Product_be,48,3,30,9,0,0,0,23,44,53,2022-02-18,12.209,19.342
Product_be,20,30,9,0,0,0,35,45,63,62,2022-02-19,13.725,27.189
Product_be,30,14,0,0,0,36,52,63,48,26,2022-02-20,10.45,20.374
Product_be,17,0,0,0,54,45,59,41,0,0,2022-02-21,8.996,11.622
Product_be,17,0,0,0,54,45,59,41,0,0,2022-02-22,14.539,15.874
Product_be,17,0,0,0,54,45,59,41,0,0,2022-02-23,11.647,16.434
Product_be,17,0,0,0,54,45,59,41,0,0,2022-02-24,10.903,12.605
Product_be,67,38,54,46,0,0,25,18,32,24,2022-02-25,13.666,12.711
Product_be,63,39,40,0,0,23,27,25,29,23,2022-02-26,14.058,20.792
Product_be,69,20,0,0,19,26,17,37,22,10,2022-02-27,16.351,25.967
Product_be,28,0,0,19,27,16,33,23,12,0,2022-02-28,12.184,21.086
Product_be,0,0,22,27,14,38,18,12,0,48,2022-03-01,16.418,19.474
Product_be,0,0,22,27,14,38,18,12,0,48,2022-03-02,15.54,26.719
Product_be,22,27,14,38,18,12,0,48,53,56,2022-03-03,16.333,19.116
Product_be,24,19,36,17,0,0,17,43,54,58,2022-03-04,15.472,24.229
Product_be,22,36,17,0,0,17,43,52,43,54,2022-03-05,19.718,30.57
Product_be,26,39,0,0,6,32,55,42,39,0,2022-03-06,14.542,13.35
Product_be,34,0,0,70,62,37,42,27,0,0,2022-03-07,12.496,21.799
Product_be,34,0,0,70,62,37,42,27,0,0,2022-03-08,15.332,28.03
Product_be,34,0,0,70,62,37,42,27,0,0,2022-03-09,16.68,21.752
Product_be,12,51,37,31,16,0,0,63,33,27,2022-03-10,15.81,36.528
Product_be,53,35,34,16,0,0,58,33,28,42,2022-03-11,19.026,30.043
Product_be,53,29,19,0,0,60,33,28,36,28,2022-03-12,19.509,42.867
Product_be,44,29,0,0,57,32,43,33,32,28,2022-03-13,20.768,50.016
Product_be,67,35,30,39,21,28,0,25,31,11,2022-03-14,26.572,38.872
Product_be,38,54,20,50,50,41,0,70,35,30,2022-03-24,18.078,29.489
Product_be,58,22,51,50,0,0,41,39,37,17,2022-03-25,18.934,30.314
Product_be,34,46,49,0,0,47,36,39,18,18,2022-03-26,22.712,44.781
Product_be,48,50,0,0,46,36,40,18,70,29,2022-03-27,22.077,37.06
Product_be,54,0,0,0,0,0,0,50,41,0,2022-03-28,19.345,22.696
Product_be,54,0,0,0,0,0,0,50,41,0,2022-03-29,19.265,26.679
Product_be,54,0,0,0,0,0,0,50,41,0,2022-03-30,20.488,29.027
Product_be,54,0,0,0,0,0,0,50,41,0,2022-03-31,24.598,43.148
Product_be,54,0,0,0,0,0,0,50,41,0,2022-04-01,19.238,32.251
Product_be,54,0,0,0,0,0,0,50,41,0,2022-04-03,18.526,31.698
Product_be,54,0,0,0,0,0,0,50,41,0,2022-04-04,17.396,37.588
Product_be,54,0,0,0,0,0,0,50,41,0,2022-04-05,21.542,29.185
Product_be,54,0,0,0,0,0,0,50,41,0,2022-04-06,23.316,23.293
Product_be,39,32,66,26,36,37,0,30,29,42,2022-04-07,22.207,24.059
Product_be,35,52,39,46,0,0,59,29,31,31,2022-04-08,22.863,23.875
Product_be,58,59,35,0,0,58,30,32,50,49,2022-04-09,23.055,31.031
Product_be,76,47,0,0,58,30,37,50,49,53,2022-04-10,23.842,28.932
Product_be,47,0,0,64,35,31,50,51,46,0,2022-04-12,24.047,46.975
Product_be,0,0,63,41,21,50,51,46,0,47,2022-04-13,25.927,44.353
Product_be,0,0,63,41,21,50,51,46,0,47,2022-04-14,21.625,37.158
Product_be,63,41,21,50,51,46,0,47,18,14,2022-04-15,20.674,34.832
Product_be,48,3,30,9,0,0,0,23,44,53,2022-04-16,22.08,25.897
Product_be,20,30,9,0,0,0,35,45,63,62,2022-04-17,19.585,32.271
Product_be,30,14,0,0,0,36,52,63,48,26,2022-04-18,20.388,26.116
Product_be,17,0,0,0,54,45,59,41,0,0,2022-04-19,24.446,22.118
Product_be,17,0,0,0,54,45,59,41,0,0,2022-04-20,22.119,22.479
Product_be,17,0,0,0,54,45,59,41,0,0,2022-04-21,23.694,23.106
Product_be,17,0,0,0,54,45,59,41,0,0,2022-04-22,20.91,42.03
Product_be,67,38,54,46,0,0,25,18,32,24,2022-04-23,24.484,40.821
Product_be,63,39,40,0,0,23,27,25,29,23,2022-04-24,21.632,39.841
Product_be,69,20,0,0,19,26,17,37,22,10,2022-04-25,22.889,48.476
Product_be,28,0,0,19,27,16,33,23,12,0,2022-04-26,27.596,46.713
Product_be,0,0,22,27,14,38,18,12,0,48,2022-04-27,25.994,50.014
Product_be,0,0,22,27,14,38,18,12,0,48,2022-04-28,23.622,39.839
Product_be,22,27,14,38,18,12,0,48,53,56,2022-04-29,25.107,34.707
Product_be,24,19,36,17,0,0,17,43,54,58,2022-04-30,23.216,37.267
Product_be,22,36,17,0,0,17,43,52,43,54,2022-05-01,22.294,40.388
Product_be,26,39,0,0,6,32,55,42,39,0,2022-05-02,19.544,34.849
Product_be,34,0,0,70,62,37,42,27,0,0,2022-05-03,20.631,39.658
Product_be,34,0,0,70,62,37,42,27,0,0,2022-05-04,21.663,36.523
Product_be,34,0,0,70,62,37,42,27,0,0,2022-05-05,21.516,38.737
Product_be,12,51,37,31,16,0,0,63,33,27,2022-05-06,23.333,38.917
Product_be,53,35,34,16,0,0,58,33,28,42,2022-05-07,25.005,41.422
Product_be,53,29,19,0,0,60,33,28,36,28,2022-05-08,24.35,35.991
Product_be,44,29,0,0,57,32,43,33,32,28,2022-05-09,22.517,33.224
Product_be,47,0,0,54,33,30,37,22,26,0,2022-05-10,22.934,27.198
Product_be,47,0,0,54,33,30,37,22,26,0,2022-05-11,24.009,34.066
Product_bf,31,39,88,40,42,50,0,28,49,9,2022-01-26,12.837,35.814
Product_bf,38,93,41,42,0,0,51,21,18,47,2022-01-27,10.601,30.047
Product_bf,94,34,42,0,0,61,22,13,57,0,2022-01-28,12.715,21.402
Product_bf,48,42,0,0,58,25,13,58,34,19,2022-01-29,13.314,12.472
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-01-30,9.106,17.953
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-01-31,9.184,14.94
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-01,8.191,19.415
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-02,9.004,24.231
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-03,9.17,18.762
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-04,13.866,11.53
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-05,13.41,14.031
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-06,10.743,15.461
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-07,8.561,22.852
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-02-08,13.43,12.981
Product_bf,14,59,33,16,18,19,0,13,2,6,2022-02-09,8.872,23.941
Product_bf,38,49,24,21,0,0,25,5,5,8,2022-02-10,14.106,28.375
Product_bf,66,26,27,0,0,21,2,8,17,16,2022-02-11,12.867,19.141
Product_bf,41,27,0,0,26,2,10,20,20,21,2022-02-12,12.164,30.458
Product_bf,29,0,0,19,13,4,21,21,20,0,2022-02-14,15.194,37.759
Product_bf,0,0,27,12,7,21,20,19,0,24,2022-02-15,16.938,23.918
Product_bf,0,0,27,12,7,21,20,19,0,24,2022-02-16,12.674,13.081
Product_bf,27,12,7,21,20,19,0,24,27,9,2022-02-17,10.441,12.133
Product_bf,12,11,2,1,0,0,0,13,17,24,2022-02-18,12.209,19.342
Product_bf,11,2,1,0,0,0,15,15,25,22,2022-02-19,13.725,27.189
Product_bf,3,1,0,0,0,15,14,26,16,32,2022-02-20,10.45,20.374
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-02-21,8.996,11.622
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-02-22,14.539,15.874
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-02-23,11.647,16.434
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-02-24,10.903,12.605
Product_bf,15,16,21,21,0,0,31,23,25,28,2022-02-25,13.666,12.711
Product_bf,22,19,24,0,0,24,30,18,31,28,2022-02-26,14.058,20.792
Product_bf,24,20,0,0,26,26,22,25,24,20,2022-02-27,16.351,25.967
Product_bf,29,0,0,21,30,20,21,25,21,0,2022-02-28,12.184,21.086
Product_bf,0,0,25,29,21,23,22,22,0,29,2022-03-01,16.418,19.474
Product_bf,0,0,25,29,21,23,22,22,0,29,2022-03-02,15.54,26.719
Product_bf,25,29,21,23,22,22,0,29,38,43,2022-03-03,16.333,19.116
Product_bf,26,23,23,25,0,0,23,23,36,45,2022-03-04,15.472,24.229
Product_bf,25,22,26,0,0,23,27,32,35,35,2022-03-05,19.718,30.57
Product_bf,30,20,0,0,24,24,39,27,32,0,2022-03-06,14.542,13.35
Product_bf,25,0,0,43,67,26,27,19,0,0,2022-03-07,12.496,21.799
Product_bf,25,0,0,43,67,26,27,19,0,0,2022-03-08,15.332,28.03
Product_bf,25,0,0,43,67,26,27,19,0,0,2022-03-09,16.68,21.752
Product_bf,29,16,26,30,18,0,0,26,25,23,2022-03-10,15.81,36.528
Product_bf,26,30,28,18,0,0,26,25,25,41,2022-03-11,19.026,30.043
Product_bf,40,28,17,0,0,27,25,24,41,30,2022-03-12,19.509,42.867
Product_bf,47,21,0,0,28,25,35,39,31,20,2022-03-13,20.768,50.016
Product_bf,48,29,19,34,40,19,0,20,32,14,2022-03-14,26.572,38.872
Product_bf,31,39,88,40,42,50,0,28,49,9,2022-03-24,18.078,29.489
Product_bf,38,93,41,42,0,0,51,21,18,47,2022-03-25,18.934,30.314
Product_bf,94,34,42,0,0,61,22,13,57,0,2022-03-26,22.712,44.781
Product_bf,48,42,0,0,58,25,13,58,34,19,2022-03-27,22.077,37.06
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-03-28,19.345,22.696
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-03-29,19.265,26.679
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-03-30,20.488,29.027
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-03-31,24.598,43.148
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-04-01,19.238,32.251
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-04-03,18.526,31.698
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-04-04,17.396,37.588
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-04-05,21.542,29.185
Product_bf,50,0,0,0,0,0,0,60,27,0,2022-04-06,23.316,23.293
Product_bf,14,59,33,16,18,19,0,13,2,6,2022-04-07,22.207,24.059
Product_bf,38,49,24,21,0,0,25,5,5,8,2022-04-08,22.863,23.875
Product_bf,66,26,27,0,0,21,2,8,17,16,2022-04-09,23.055,31.031
Product_bf,41,27,0,0,26,2,10,20,20,21,2022-04-10,23.842,28.932
Product_bf,29,0,0,19,13,4,21,21,20,0,2022-04-12,24.047,46.975
Product_bf,0,0,27,12,7,21,20,19,0,24,2022-04-13,25.927,44.353
Product_bf,0,0,27,12,7,21,20,19,0,24,2022-04-14,21.625,37.158
Product_bf,27,12,7,21,20,19,0,24,27,9,2022-04-15,20.674,34.832
Product_bf,12,11,2,1,0,0,0,13,17,24,2022-04-16,22.08,25.897
Product_bf,11,2,1,0,0,0,15,15,25,22,2022-04-17,19.585,32.271
Product_bf,3,1,0,0,0,15,14,26,16,32,2022-04-18,20.388,26.116
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-04-19,24.446,22.118
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-04-20,22.119,22.479
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-04-21,23.694,23.106
Product_bf,4,0,0,0,13,16,23,19,0,0,2022-04-22,20.91,42.03
Product_bf,15,16,21,21,0,0,31,23,25,28,2022-04-23,24.484,40.821
Product_bf,22,19,24,0,0,24,30,18,31,28,2022-04-24,21.632,39.841
Product_bf,24,20,0,0,26,26,22,25,24,20,2022-04-25,22.889,48.476
Product_bf,29,0,0,21,30,20,21,25,21,0,2022-04-26,27.596,46.713
Product_bf,0,0,25,29,21,23,22,22,0,29,2022-04-27,25.994,50.014
Product_bf,0,0,25,29,21,23,22,22,0,29,2022-04-28,23.622,39.839
Product_bf,25,29,21,23,22,22,0,29,38,43,2022-04-29,25.107,34.707
Product_bf,26,23,23,25,0,0,23,23,36,45,2022-04-30,23.216,37.267
Product_bf,25,22,26,0,0,23,27,32,35,35,2022-05-01,22.294,40.388
Product_bf,30,20,0,0,24,24,39,27,32,0,2022-05-02,19.544,34.849
Product_bf,25,0,0,43,67,26,27,19,0,0,2022-05-03,20.631,39.658
Product_bf,25,0,0,43,67,26,27,19,0,0,2022-05-04,21.663,36.523
Product_bf,25,0,0,43,67,26,27,19,0,0,2022-05-05,21.516,38.737
Product_bf,29,16,26,30,18,0,0,26,25,23,2022-05-06,23.333,38.917
Product_bf,26,30,28,18,0,0,26,25,25,41,2022-05-07,25.005,41.422
Product_bf,40,28,17,0,0,27,25,24,41,30,2022-05-08,24.35,35.991
Product_bf,47,21,0,0,28,25,35,39,31,20,2022-05-09,22.517,33.224
Product_bf,42,0,0,23,22,27,36,38,19,0,2022-05-10,22.934,27.198
Product_bf,42,0,0,23,22,27,36,38,19,0,2022-05-11,24.009,34.066
Product_c0,898,796,856,832,832,832,0,905,831,866,2022-01-26,12.837,35.814
Product_c0,932,843,878,872,0,0,854,875,909,833,2022-01-27,10.601,30.047
Product_c0,961,852,885,0,0,837,860,912,889,506,2022-01-28,12.715,21.402
Product_c0,1043,883,0,0,827,851,909,882,828,886,2022-01-29,13.314,12.472
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-01-30,9.106,17.953
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-01-31,9.184,14.94
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-01,8.191,19.415
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-02,9.004,24.231
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-03,9.17,18.762
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-04,13.866,11.53
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-05,13.41,14.031
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-06,10.743,15.461
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-07,8.561,22.852
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-02-08,13.43,12.981
Product_c0,1004,859,785,682,695,671,0,658,651,674,2022-02-09,8.872,23.941
Product_c0,1086,806,650,632,0,0,642,623,653,658,2022-02-10,14.106,28.375
Product_c0,1131,724,623,0,0,635,640,657,671,677,2022-02-11,12.867,19.141
Product_c0,1013,706,0,0,718,721,733,723,658,647,2022-02-12,12.164,30.458
Product_c0,855,0,0,647,655,654,662,675,639,0,2022-02-14,15.194,37.759
Product_c0,0,0,860,706,681,663,670,653,0,655,2022-02-15,16.938,23.918
Product_c0,0,0,860,706,681,663,670,653,0,655,2022-02-16,12.674,13.081
Product_c0,860,706,681,663,670,653,0,655,647,583,2022-02-17,10.441,12.133
Product_c0,590,353,358,323,0,0,0,686,652,643,2022-02-18,12.209,19.342
Product_c0,656,357,321,0,0,0,673,645,648,647,2022-02-19,13.725,27.189
Product_c0,689,312,0,0,0,686,648,646,653,652,2022-02-20,10.45,20.374
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-02-21,8.996,11.622
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-02-22,14.539,15.874
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-02-23,11.647,16.434
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-02-24,10.903,12.605
Product_c0,929,679,645,642,0,0,658,648,653,666,2022-02-25,13.666,12.711
Product_c0,828,662,653,0,0,658,654,660,641,649,2022-02-26,14.058,20.792
Product_c0,784,672,0,0,648,665,666,625,654,630,2022-02-27,16.351,25.967
Product_c0,759,0,0,675,665,665,624,650,655,0,2022-02-28,12.184,21.086
Product_c0,0,0,798,670,656,670,704,672,0,652,2022-03-01,16.418,19.474
Product_c0,0,0,798,670,656,670,704,672,0,652,2022-03-02,15.54,26.719
Product_c0,798,670,656,670,704,672,0,652,648,533,2022-03-03,16.333,19.116
Product_c0,729,667,665,707,0,0,671,665,646,546,2022-03-04,15.472,24.229
Product_c0,763,677,707,0,0,671,663,648,651,637,2022-03-05,19.718,30.57
Product_c0,743,694,0,0,677,671,662,647,623,0,2022-03-06,14.542,13.35
Product_c0,732,0,0,539,523,549,645,741,0,0,2022-03-07,12.496,21.799
Product_c0,732,0,0,539,523,549,645,741,0,0,2022-03-08,15.332,28.03
Product_c0,732,0,0,539,523,549,645,741,0,0,2022-03-09,16.68,21.752
Product_c0,329,267,252,260,308,0,0,650,648,646,2022-03-10,15.81,36.528
Product_c0,355,252,261,336,0,0,727,737,731,734,2022-03-11,19.026,30.043
Product_c0,372,257,346,0,0,730,730,732,738,717,2022-03-12,19.509,42.867
Product_c0,357,358,0,0,865,863,769,746,731,736,2022-03-13,20.768,50.016
Product_c0,938,804,812,815,715,770,0,716,721,630,2022-03-14,26.572,38.872
Product_c0,898,796,856,832,832,832,0,905,831,866,2022-03-24,18.078,29.489
Product_c0,932,843,878,872,0,0,854,875,909,833,2022-03-25,18.934,30.314
Product_c0,961,852,885,0,0,837,860,912,889,506,2022-03-26,22.712,44.781
Product_c0,1043,883,0,0,827,851,909,882,828,886,2022-03-27,22.077,37.06
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-03-28,19.345,22.696
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-03-29,19.265,26.679
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-03-30,20.488,29.027
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-03-31,24.598,43.148
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-04-01,19.238,32.251
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-04-03,18.526,31.698
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-04-04,17.396,37.588
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-04-05,21.542,29.185
Product_c0,1124,0,0,0,0,0,0,853,863,0,2022-04-06,23.316,23.293
Product_c0,1004,859,785,682,695,671,0,658,651,674,2022-04-07,22.207,24.059
Product_c0,1086,806,650,632,0,0,642,623,653,658,2022-04-08,22.863,23.875
Product_c0,1131,724,623,0,0,635,640,657,671,677,2022-04-09,23.055,31.031
Product_c0,1013,706,0,0,718,721,733,723,658,647,2022-04-10,23.842,28.932
Product_c0,855,0,0,647,655,654,662,675,639,0,2022-04-12,24.047,46.975
Product_c0,0,0,860,706,681,663,670,653,0,655,2022-04-13,25.927,44.353
Product_c0,0,0,860,706,681,663,670,653,0,655,2022-04-14,21.625,37.158
Product_c0,860,706,681,663,670,653,0,655,647,583,2022-04-15,20.674,34.832
Product_c0,590,353,358,323,0,0,0,686,652,643,2022-04-16,22.08,25.897
Product_c0,656,357,321,0,0,0,673,645,648,647,2022-04-17,19.585,32.271
Product_c0,689,312,0,0,0,686,648,646,653,652,2022-04-18,20.388,26.116
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-04-19,24.446,22.118
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-04-20,22.119,22.479
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-04-21,23.694,23.106
Product_c0,636,0,0,0,662,674,655,644,0,0,2022-04-22,20.91,42.03
Product_c0,929,679,645,642,0,0,658,648,653,666,2022-04-23,24.484,40.821
Product_c0,828,662,653,0,0,658,654,660,641,649,2022-04-24,21.632,39.841
Product_c0,784,672,0,0,648,665,666,625,654,630,2022-04-25,22.889,48.476
Product_c0,759,0,0,675,665,665,624,650,655,0,2022-04-26,27.596,46.713
Product_c0,0,0,798,670,656,670,704,672,0,652,2022-04-27,25.994,50.014
Product_c0,0,0,798,670,656,670,704,672,0,652,2022-04-28,23.622,39.839
Product_c0,798,670,656,670,704,672,0,652,648,533,2022-04-29,25.107,34.707
Product_c0,729,667,665,707,0,0,671,665,646,546,2022-04-30,23.216,37.267
Product_c0,763,677,707,0,0,671,663,648,651,637,2022-05-01,22.294,40.388
Product_c0,743,694,0,0,677,671,662,647,623,0,2022-05-02,19.544,34.849
Product_c0,732,0,0,539,523,549,645,741,0,0,2022-05-03,20.631,39.658
Product_c0,732,0,0,539,523,549,645,741,0,0,2022-05-04,21.663,36.523
Product_c0,732,0,0,539,523,549,645,741,0,0,2022-05-05,21.516,38.737
Product_c0,329,267,252,260,308,0,0,650,648,646,2022-05-06,23.333,38.917
Product_c0,355,252,261,336,0,0,727,737,731,734,2022-05-07,25.005,41.422
Product_c0,372,257,346,0,0,730,730,732,738,717,2022-05-08,24.35,35.991
Product_c0,357,358,0,0,865,863,769,746,731,736,2022-05-09,22.517,33.224
Product_c0,456,0,0,761,828,821,815,653,771,0,2022-05-10,22.934,27.198
Product_c0,456,0,0,761,828,821,815,653,771,0,2022-05-11,24.009,34.066
Product_c1,65,58,49,52,53,53,0,28,45,110,2022-01-26,12.837,35.814
Product_c1,67,52,53,53,0,0,53,44,41,59,2022-01-27,10.601,30.047
Product_c1,60,49,20,0,0,58,55,47,73,70,2022-01-28,12.715,21.402
Product_c1,59,20,0,0,58,55,45,75,47,38,2022-01-29,13.314,12.472
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-01-30,9.106,17.953
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-01-31,9.184,14.94
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-02-01,8.191,19.415
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-02-02,9.004,24.231
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-02-03,9.17,18.762
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-02-04,13.866,11.53
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-02-05,13.41,14.031
Product_c1,40,0,0,0,0,0,0,55,42,0,2022-02-06,10.743,15.461
